-1.608303,-4.608032,61.741810,0.160947
-0.750123,-4.083160,62.091534,0.154861
-0.085850,-3.886486,62.335606,0.156942
0.685936,-3.871731,62.613918,0.161444
1.209739,-3.880875,62.804939,0.145228
1.747041,-3.728352,62.935429,0.155834
2.134832,-3.524570,63.218380,0.159258
2.500838,-3.478596,63.282230,0.158516
2.848380,-3.399178,63.388123,0.149100
3.053926,-3.529549,63.515972,0.134663
3.081658,-3.561581,63.627918,0.125923
3.051389,-3.630539,63.789455,0.118362
3.062849,-3.668083,63.839260,0.137551
3.315325,-3.799389,64.058273,0.131463
3.293652,-3.850845,64.141090,0.129363
3.362119,-3.871376,64.203781,0.135098
3.492734,-3.673943,64.263962,0.136853
4.118928,-2.907303,64.556137,0.157451
4.762260,-1.633484,64.862122,0.182594
nan,-1.020584,65.006264,0.186138
nan,-1.020584,65.006264,0.186138
nan,-1.020584,65.006264,0.186138
nan,-1.020584,65.006264,0.186138
nan,-1.020584,65.006264,0.186138
nan,-1.020584,65.006264,0.186138
nan,-1.020584,65.006264,0.186138
nan,-1.020584,65.006264,0.186138
nan,-1.020584,65.006264,0.186138
nan,-1.020584,65.006264,0.186138
nan,-1.020584,65.006264,0.186138
nan,-1.020584,65.006264,0.186138
nan,-1.020584,65.006264,0.186138
nan,-1.020584,65.006264,0.186138
nan,-1.020584,65.006264,0.186138
nan,-1.020584,65.006264,0.186138
nan,-1.020584,65.006264,0.186138
nan,-1.020584,65.006264,0.186138
nan,-1.020584,65.006264,0.186138
nan,-1.020584,65.006264,0.186138
nan,-1.020584,65.006264,0.186138
nan,-1.020584,65.006264,0.186138
nan,-1.020584,65.006264,0.186138
nan,-1.020584,65.006264,0.186138
nan,-1.020584,65.006264,0.186138
nan,-1.020584,65.006264,0.186138
nan,-1.020584,65.006264,0.186138
nan,-1.020584,65.006264,0.186138
nan,-1.020584,65.006264,0.186138
nan,-1.020584,65.006264,0.186138
nan,-1.020584,65.006264,0.186138
nan,-1.020584,65.006264,0.186138
nan,-1.020584,65.006264,0.186138
nan,-1.020584,65.006264,0.186138
nan,-1.020584,65.006264,0.186138
nan,-1.020584,65.006264,0.186138
nan,-1.020584,65.006264,0.186138
nan,-1.020584,65.006264,0.186138
nan,-1.020584,65.006264,0.186138
-4.140037,14.696434,70.151512,0.753574
-4.809666,15.676865,70.222549,0.751357
-4.781751,15.782700,70.485634,0.697869
-4.807878,16.279152,70.765968,0.665655
-4.718616,16.537025,70.780251,0.644905
-4.534549,16.589722,70.682320,0.630680
-3.940432,15.990799,70.345535,0.593151
-3.343960,15.261765,70.035835,0.527283
-2.634739,14.617523,69.811211,0.393121
-1.940923,14.347847,69.675110,0.292042
-0.721707,14.478416,69.624130,0.237690
1.263783,13.576477,69.544540,0.224448
2.136581,15.378014,69.711899,0.230694
3.752869,16.493301,69.715858,0.241634
6.122651,16.918709,69.618690,0.237217
8.832968,17.377396,69.562279,0.235066
11.781378,17.375511,69.507584,0.237740
14.282667,17.074020,69.403214,0.245586
15.710499,16.221779,69.305527,0.264700
17.316872,13.343262,68.793648,0.309684
17.331886,10.579853,68.379929,0.329618
16.714386,8.150352,67.585060,0.337945
15.683111,5.893608,67.008133,0.313651
14.537133,4.361053,66.384033,0.274389
12.723585,3.380997,65.908867,0.320935
11.027459,2.486046,65.440140,0.314258
9.266646,1.422382,65.064171,0.297847
8.092467,0.679111,64.774025,0.287713
6.995249,0.142090,64.606010,0.288319
6.361359,-0.210522,64.451508,0.291515
6.160627,-0.662304,64.280563,0.289288
6.011532,-1.247494,63.900543,0.299941
5.795879,-2.683720,63.548401,0.298247
5.367590,-3.549019,62.783131,0.374124
4.706550,-5.498234,62.854767,0.428381
4.158048,-6.485104,62.100254,0.403760
4.021777,-6.634735,61.677139,0.418060
3.778718,-6.846218,61.483292,0.490982
3.112229,-7.046169,61.674908,0.532481
2.306627,-7.223499,61.577271,0.526407
1.303770,-6.629475,61.674980,0.479900
0.618556,-6.205914,61.997009,0.402074
0.105318,-5.210552,62.422543,0.355083
0.185666,-4.044777,62.743984,0.336367
0.212431,-3.424938,63.125557,0.328584
0.531795,-2.613079,63.406158,0.330775
0.825848,-2.143566,63.567673,0.331181
1.208636,-1.842937,63.720638,0.318612
1.681363,-1.881729,63.869743,0.300097
2.131000,-2.010117,63.895821,0.287437
2.915752,-2.414745,63.877483,0.263630
3.836434,-3.097797,63.814350,0.241840
5.208191,-3.729282,63.441479,0.215155
5.915562,-4.133003,63.325413,0.227051
6.371109,-4.504520,63.257030,0.268084
6.908331,-4.858273,63.066128,0.295908
7.405118,-5.361393,62.795841,0.332370
7.430281,-5.646809,62.695385,0.299014
6.847419,-6.270878,62.899250,0.266434
6.557623,-6.526901,62.775410,0.252916
6.188969,-6.446365,62.468685,0.251820
6.047106,-6.628693,62.347572,0.240030
5.848309,-6.812687,62.307640,0.246396
5.983202,-6.798775,62.274693,0.264869
6.037996,-7.091331,62.315639,0.274974
6.355734,-7.261871,62.138523,0.294540
6.611326,-7.406696,62.009060,0.309182
6.745002,-7.921051,62.237423,0.315199
6.869178,-8.108627,62.242134,0.281498
6.655855,-8.333950,62.342598,0.226520
6.506254,-8.400616,62.319832,0.180939
6.342611,-8.445335,62.336437,0.203046
6.107299,-8.740742,62.091263,0.234787
5.430542,-8.953220,61.861073,0.380808
5.373906,-9.101578,61.490044,0.438016
5.419130,-9.220028,60.912243,0.465238
4.737356,-9.950729,61.237389,0.480574
4.039700,-10.309666,61.336151,0.434293
3.652256,-10.228451,61.180172,0.423430
3.571967,-10.186924,60.884945,0.421033
3.329896,-10.420956,60.812298,0.424734
3.230625,-10.464123,60.759750,0.406278
2.425921,-10.328636,60.711327,0.382236
1.925941,-10.523006,60.751320,0.356763
1.946430,-11.047474,61.143360,0.279969
1.784161,-10.817753,60.891567,0.274290
1.955071,-10.602081,60.969738,0.291660
1.866421,-10.639362,61.101704,0.298438
2.026150,-10.463696,61.249817,0.294989
2.153137,-9.960297,61.391922,0.298574
2.324762,-9.918217,61.625908,0.329808
2.579268,-9.846214,61.664146,0.240491
2.992262,-9.519295,61.590172,0.142132
3.189552,-9.342026,61.688381,0.109573
3.289530,-9.322002,61.733673,0.084236
3.345906,-9.159763,61.790916,0.047545
3.286089,-9.103836,61.780869,0.005689
3.355476,-8.892426,61.804497,0.000000
3.511347,-8.957516,61.792767,0.000000
3.730019,-9.077553,61.754894,0.000000
3.799407,-9.241898,61.668324,0.000000
4.061325,-9.228550,61.565186,0.000000
4.074852,-9.239365,61.504990,0.000000
4.119595,-9.171398,61.478508,0.000000
3.741546,-9.034817,61.431374,0.000000
3.906564,-9.172577,61.379353,0.000000
3.705405,-9.136646,61.365170,0.000000
3.503877,-9.571735,61.362263,0.000000
3.583633,-9.565659,61.321056,0.000000
3.622352,-9.702629,61.381664,0.000000
3.453747,-9.847775,61.504311,0.000000
3.579778,-10.385273,61.794399,0.000000
3.489861,-10.467636,62.270512,0.000000
3.224199,-10.417801,62.504974,0.000000
3.237452,-10.339413,62.532501,0.000000
3.031112,-10.284737,62.721306,0.000000
2.963866,-10.172359,62.790375,0.004521
3.034443,-10.089596,62.800556,0.029023
2.871298,-9.780502,62.842396,0.051154
2.882621,-9.554974,62.965847,0.075216
3.150038,-9.421474,63.200485,0.073453
3.533656,-9.131321,63.468742,0.062800
3.754011,-8.672596,63.734730,0.087052
3.845022,-8.251247,64.019211,0.098343
3.907550,-7.832504,64.171501,0.088388
4.001452,-7.550407,64.234459,0.075022
4.046683,-7.285427,64.397308,0.041958
4.038086,-7.082401,64.492920,0.021627
3.981130,-6.712906,64.689049,0.000000
3.786805,-6.125675,65.054504,0.000000
3.621429,-5.475582,65.405121,0.000000
3.484243,-4.939884,65.693367,0.000000
3.444289,-4.603577,65.834900,0.000000
3.421403,-4.483852,65.918663,0.000000
3.491976,-4.476177,65.962288,0.000000
4.012367,-4.847214,65.889053,0.000000
4.454003,-5.202496,65.830757,0.000000
4.851585,-5.501198,65.707794,0.000000
5.324585,-6.004444,65.572617,0.016187
5.768660,-6.375721,65.355629,0.055350
5.961175,-6.891804,65.136627,0.085788
6.015349,-7.703793,64.898613,0.102629
5.720314,-8.432827,64.828163,0.106222
5.337659,-9.193134,64.727379,0.111635
5.255990,-9.876328,64.651726,0.113266
5.114533,-10.216644,64.602585,0.100694
5.125961,-10.666897,64.697594,0.097798
5.281873,-10.765343,64.834953,0.090724
5.348108,-10.656055,64.940193,0.092163
5.326670,-10.575195,65.028679,0.084112
5.065129,-10.639046,65.219879,0.085096
4.920029,-10.560528,65.237663,0.086021
4.789091,-10.365894,65.233078,0.075224
4.624785,-10.279606,65.254898,0.067549
4.431025,-10.302849,65.341919,0.061118
4.327849,-10.204311,65.450829,0.037144
4.332325,-10.090778,65.498596,0.052335
4.395871,-9.939850,65.519127,0.052928
4.442028,-9.889236,65.522369,0.044757
4.434281,-9.866409,65.528267,0.050816
4.316617,-9.956409,65.481880,0.050374
4.266603,-10.193249,65.438065,0.059204
4.350577,-10.456997,65.372292,0.064329
4.398315,-10.623234,65.367348,0.066330
4.403069,-10.719196,65.309296,0.073218
4.458605,-11.129894,65.187019,0.072072
4.311322,-11.416668,65.087196,0.070852
4.189099,-11.612621,64.940697,0.081366
3.976279,-11.875771,64.867455,0.085708
3.916708,-11.941990,64.823441,0.077865
3.774194,-11.961105,64.739052,0.057337
3.675150,-11.929394,64.686737,0.056302
3.645805,-11.871639,64.669029,0.051871
3.678058,-11.804466,64.668144,0.038941
3.630018,-11.809345,64.787086,0.043239
3.639093,-11.807762,64.820900,0.042127
3.480922,-11.627464,64.923370,0.085291
3.574545,-11.470600,64.949417,0.114661
3.768079,-11.137913,64.985634,0.115592
3.856014,-11.044422,64.975449,0.120606
3.965810,-10.939270,64.994766,0.125316
4.317429,-10.760235,64.966087,0.125980
4.434875,-10.760368,64.982414,0.127158
4.885860,-10.942406,64.944397,0.117593
5.187304,-10.991295,64.879616,0.115382
5.366654,-11.168831,64.815193,0.120793
5.600589,-11.486607,64.782753,0.135559
6.010691,-11.592880,64.672249,0.152928
6.211685,-11.580418,64.653358,0.179618
6.405252,-11.444416,64.520706,0.208283
6.509273,-11.393993,64.428062,0.267679
6.556053,-11.424496,64.333511,0.306146
6.286689,-11.587841,64.238571,0.337068
6.169322,-11.648037,64.174950,0.262841
5.824636,-11.680576,64.179413,0.208888
5.430929,-11.764267,64.178757,0.195546
5.206847,-11.749084,64.173416,0.188684
4.879228,-11.666409,64.187401,0.228942
4.753164,-11.660797,64.138557,0.220444
4.562795,-11.761349,64.134590,0.229561
4.526264,-11.756672,64.112488,0.208393
4.420193,-11.908688,64.040291,0.218711
4.314562,-12.105442,63.971413,0.230304
4.121250,-12.196449,63.864990,0.213042
3.714633,-12.237091,63.730553,0.193972
3.526507,-12.489365,63.378578,0.140438
3.296213,-13.501099,63.790546,0.101364
3.520410,-13.390419,63.648369,0.201077
3.638886,-13.156174,62.708950,0.389125
3.186209,-13.202141,62.463562,0.758909
3.003610,-12.745464,62.652596,0.883341
3.131745,-12.856503,62.815529,0.924264
2.563776,-12.339920,63.080856,0.907285
2.199958,-12.023178,63.304108,0.925466
1.366400,-11.482967,63.567329,0.959567
1.074473,-11.159256,63.631943,0.967767
1.216772,-10.742542,63.872349,1.000000
1.539050,-9.907051,64.412346,1.000000
1.861360,-7.946075,65.258476,1.000000
2.263698,-5.533916,66.249084,1.000000
2.589010,-2.478775,67.277824,1.000000
2.980158,0.307556,68.328117,1.000000
3.258989,2.990910,69.339035,1.000000
3.267137,5.439972,70.114616,1.000000
3.179365,7.966190,70.901863,1.000000
2.945964,10.376308,71.663811,1.000000
2.648225,11.948273,72.113365,1.000000
2.150395,13.377975,72.673599,1.000000
1.467633,14.661606,73.243401,1.000000
0.540684,14.243179,73.648605,1.000000
-0.018974,15.442329,74.062912,1.000000
-0.289353,16.683105,74.474045,1.000000
-0.863889,18.002045,75.055992,1.000000
-1.103705,18.710838,75.570747,1.000000
-1.095159,19.378342,75.908333,1.000000
-1.002192,19.989578,76.246735,1.000000
-0.791597,20.374725,76.425926,1.000000
-0.555171,20.537842,76.533791,1.000000
-0.370171,20.613068,76.636971,1.000000
-0.184412,20.613808,76.716743,1.000000
-0.035486,20.619469,76.818733,1.000000
0.110537,20.672043,76.927666,1.000000
0.346335,20.797684,77.089233,1.000000
0.679072,21.081268,77.424210,1.000000
0.962206,21.527634,77.702774,1.000000
1.264178,22.195755,77.931961,1.000000
1.363826,22.946426,78.226425,1.000000
1.370545,23.497215,78.415291,1.000000
1.395468,23.906036,78.584145,1.000000
1.257678,24.443268,78.803474,1.000000
1.011726,24.997917,79.056732,1.000000
0.643319,25.781914,79.269119,1.000000
0.342663,26.821236,79.490028,1.000000
0.216691,27.955383,79.701859,1.000000
0.148288,28.992073,79.919914,1.000000
0.081890,30.054871,80.106262,1.000000
0.150806,30.889534,80.356354,1.000000
0.261217,31.874107,80.740189,1.000000
0.278944,32.556641,80.988159,1.000000
0.387031,33.331772,81.182129,1.000000
0.566918,33.955750,81.414467,1.000000
0.725824,34.362228,81.637360,1.000000
0.932327,34.782135,81.778320,1.000000
1.118576,35.102776,81.942322,1.000000
1.247750,35.270836,82.089798,1.000000
1.337875,35.345978,82.172035,1.000000
1.432146,35.429901,82.277336,1.000000
1.550143,35.477760,82.346474,1.000000
1.742229,35.493225,82.450043,1.000000
1.852826,35.431328,82.594872,1.000000
1.895651,35.380898,82.684853,1.000000
1.802245,35.298103,82.841743,1.000000
1.660648,35.226662,83.005623,1.000000
1.471449,35.148956,83.267830,1.000000
1.429921,35.383659,83.512520,1.000000
1.403973,35.872673,83.808968,1.000000
1.523276,36.431145,84.076843,1.000000
1.664820,36.909721,84.327606,1.000000
1.908308,37.367096,84.562828,1.000000
2.141405,37.536026,84.770142,1.000000
2.428155,37.547379,85.015968,1.000000
2.648031,37.496750,85.189590,1.000000
2.788119,37.360886,85.249146,1.000000
2.861981,37.192711,85.291367,1.000000
2.926802,37.047623,85.381248,1.000000
2.970111,37.016266,85.609650,1.000000
2.986995,37.350327,85.814857,1.000000
3.016951,38.463692,86.137817,1.000000
3.023995,39.221497,86.288887,1.000000
3.055153,39.791573,86.474327,1.000000
3.056300,40.352402,86.742371,1.000000
3.081515,40.726570,86.936073,1.000000
3.085932,40.940681,87.164543,1.000000
3.058252,40.947678,87.303574,1.000000
3.081943,40.915550,87.477753,1.000000
3.160597,40.684700,87.671898,1.000000
3.214076,40.595184,87.751549,1.000000
3.313112,40.572594,87.784622,1.000000
3.383617,40.588890,87.822792,1.000000
3.364536,40.785278,87.990616,1.000000
3.298229,40.897881,88.088585,1.000000
3.046211,41.010735,88.189789,1.000000
2.763454,41.273621,88.263718,1.000000
2.579330,41.309021,88.309616,1.000000
2.418002,41.293449,88.336815,1.000000
2.331523,41.313019,88.365547,1.000000
2.252691,41.447739,88.423782,1.000000
2.237784,41.737846,88.518089,1.000000
2.276733,41.966988,88.586494,1.000000
2.354240,42.253433,88.743309,1.000000
2.469876,42.482178,88.847710,1.000000
2.623523,42.710709,89.027817,1.000000
2.750159,42.824638,89.133736,1.000000
2.822385,42.958870,89.272514,1.000000
2.927941,43.021370,89.382812,1.000000
3.148755,43.263832,89.575691,1.000000
3.395644,43.574577,89.738571,1.000000
3.595024,43.850067,89.868690,1.000000
3.894222,44.200050,90.029297,1.000000
4.016831,44.807503,90.204369,1.000000
3.989924,45.128578,90.346786,1.000000
3.926719,45.710991,90.523842,1.000000
3.985513,46.151443,90.673492,1.000000
4.064044,46.455284,90.793266,1.000000
4.322601,47.144684,90.972778,1.000000
4.474646,47.412247,91.144127,1.000000
4.792580,47.202011,91.275436,1.000000
5.078918,47.197151,91.364548,1.000000
5.471637,47.047920,91.505196,1.000000
5.932000,47.040504,91.635704,1.000000
6.213914,47.072037,91.732376,1.000000
6.534180,47.347588,91.944626,1.000000
6.773411,47.804626,92.002594,1.000000
7.086833,48.522270,91.999718,1.000000
7.390989,48.563873,92.073875,1.000000
7.461670,48.580986,92.101303,1.000000
7.494177,48.511635,92.088432,1.000000
7.539356,48.668732,91.933212,1.000000
7.415058,48.095421,92.101051,1.000000
7.625548,48.679520,91.895187,1.000000
7.317354,47.848938,92.137619,1.000000
7.144268,47.707611,92.157143,1.000000
6.923146,47.658073,92.165123,1.000000
6.469929,47.538506,92.275543,1.000000
6.196799,47.701538,92.347595,1.000000
5.683246,47.880394,92.492607,1.000000
5.173989,47.745255,92.465866,1.000000
4.222328,47.622932,92.231560,1.000000
3.495236,47.623009,92.334045,1.000000
2.782408,47.431847,92.400604,1.000000
2.404925,47.217026,92.449417,1.000000
2.247250,47.278168,92.534111,1.000000
2.390350,47.376427,92.673523,1.000000
2.457234,47.316833,92.707535,1.000000
2.970487,47.526077,92.916283,1.000000
3.324573,47.655693,93.063316,1.000000
3.675951,47.719246,93.378365,1.000000
3.828538,47.741600,93.525955,1.000000
4.337087,48.201080,93.822357,1.000000
4.362299,48.404762,93.922546,1.000000
4.962236,48.790855,94.206474,1.000000
5.273550,49.022339,94.238441,1.000000
6.447516,49.765381,94.638824,1.000000
6.812554,49.591522,94.879623,1.000000
7.521251,49.706749,95.009415,1.000000
7.849966,49.530769,95.209595,1.000000
8.342355,49.027557,95.200188,1.000000
8.570055,48.785606,95.361511,1.000000
8.903182,48.542976,95.294052,1.000000
9.013005,48.334084,95.341278,1.000000
9.026454,47.997925,95.268806,1.000000
9.334579,48.016594,95.445419,1.000000
9.405214,47.801155,95.311226,1.000000
9.483917,47.976517,95.512306,1.000000
9.484274,48.075172,95.447235,1.000000
9.376005,48.214066,95.544548,1.000000
9.204159,48.124855,95.592613,1.000000
8.702853,47.984093,95.774193,1.000000
7.996285,47.453735,95.793404,1.000000
7.397704,47.343536,96.139381,1.000000
7.292884,47.324844,96.070503,1.000000
7.175692,47.187134,96.105652,1.000000
7.479292,47.306183,95.755974,1.000000
7.611279,47.449730,95.670532,1.000000
7.909447,47.490486,95.612579,1.000000
8.087899,47.724205,95.658287,1.000000
8.526263,47.660500,95.679291,1.000000
8.564966,47.596443,95.806320,1.000000
8.789841,47.691650,95.737099,1.000000
9.023862,48.388489,95.510468,1.000000
9.364167,48.831909,95.367844,1.000000
9.353503,48.388359,95.429337,1.000000
9.069604,48.051033,95.523048,1.000000
8.555659,48.264900,95.757401,1.000000
8.394120,48.574677,95.651207,1.000000
7.680937,48.040787,95.472473,1.000000
7.421329,48.106445,95.406082,1.000000
7.010913,48.252251,95.447632,1.000000
6.683394,48.092102,95.179230,1.000000
6.507672,48.153427,95.066803,1.000000
6.459886,48.488655,94.966171,1.000000
6.438085,48.554497,94.974159,1.000000
6.452540,48.684128,95.069557,1.000000
6.421323,48.797226,95.036224,1.000000
6.311582,48.973335,94.778893,1.000000
6.363218,49.146652,94.766327,1.000000
6.338684,49.092094,94.714088,1.000000
6.177420,49.174011,94.798683,1.000000
6.041424,49.230339,94.752632,1.000000
6.079348,49.404922,95.085701,1.000000
6.185794,49.108276,94.907310,0.477771
6.382703,48.859947,94.943764,0.000000
6.469017,48.794418,94.950493,0.000000
6.520401,48.588623,95.062309,0.000000
6.482366,48.366737,95.181473,0.000000
6.489361,48.219566,95.277763,0.000000
6.487016,48.169449,95.311707,0.000000
6.526636,47.999580,95.346146,0.000000
6.569261,47.887199,95.338844,0.000000
6.680738,47.647423,95.246872,0.000000
6.800239,47.370316,95.143890,0.000000
6.911881,47.136658,95.089844,0.000000
7.052197,46.914406,95.031776,0.000000
7.196912,46.684853,94.740059,0.000000
7.463680,46.613045,94.626297,0.000000
8.467919,45.966812,94.122345,0.000000
9.955005,45.976273,93.800293,0.000000
12.064888,46.451439,93.753593,0.000000
14.726802,47.582268,94.071342,0.000000
17.636938,47.805511,94.553322,0.000000
21.343300,47.711891,96.629402,0.000000
nan,47.682213,98.837494,0.000000
nan,47.682213,98.837494,0.000000
nan,47.682213,98.837494,0.000000
nan,47.682213,98.837494,0.000000
nan,47.682213,98.837494,0.000000
nan,47.682213,98.837494,0.000000
nan,47.682213,98.837494,0.000000
nan,47.682213,98.837494,0.000000
nan,47.682213,98.837494,0.000000
nan,47.682213,98.837494,0.000000
nan,47.682213,98.837494,0.000000
