0, 780.40
1, 780.40
2, 780.00
3, 780.10
4, 780.10
5, 780.90
6, 781.10
7, 780.40
8, 780.50
9, 780.20
10, 780.00
11, 778.90
12, 780.00
13, 780.20
14, 780.30
15, 780.40
16, 780.20
17, 780.40
18, 781.10
19, 780.40
20, 780.10
21, 780.00
22, 780.20
23, 781.10
24, 780.30
25, 780.20
26, 780.10
27, 780.00
28, 780.10
29, 780.30
30, 780.20
31, 780.40
32, 780.90
33, 780.40
34, 780.10
35, 779.60
36, 780.10
37, 780.10
38, 780.00
39, 780.20
40, 780.40
41, 781.10
42, 780.60
43, 779.50
44, 780.30
45, 780.30
46, 781.30
47, 780.30
48, 780.50
49, 779.90
50, 780.10
51, 779.70
52, 779.40
53, 778.50
54, 777.20
55, 773.80
56, 771.60
57, 767.00
58, 765.00
59, 762.00
60, 760.00
61, 757.60
62, 755.00
63, 752.00
64, 748.60
65, 746.90
66, 744.10
67, 740.20
68, 739.50
69, 736.40
70, 734.90
71, 734.10
72, 735.10
73, 737.00
74, 740.20
75, 745.20
76, 746.50
77, 749.60
78, 750.60
79, 751.80
80, 751.50
81, 750.70
82, 751.10
83, 750.70
84, 750.20
85, 749.70
86, 750.50
87, 751.00
88, 750.60
89, 749.20
90, 750.10
91, 750.10
92, 750.00
93, 750.10
94, 748.20
95, 748.00
96, 748.00
97, 747.60
98, 748.00
99, 749.80
100, 750.40
101, 752.30
102, 754.30
103, 755.00
104, 755.10
105, 755.00
106, 753.50
107, 752.30
108, 749.40
109, 744.90
110, 742.40
111, 738.80
112, 736.40
113, 733.70
114, 730.60
115, 727.60
116, 724.30
117, 721.50
118, 718.30
119, 714.60
120, 713.10
121, 710.00
122, 707.30
123, 703.90
124, 702.30
125, 697.60
126, 695.20
127, 691.90
128, 689.60
129, 686.00
130, 683.50
131, 680.00
132, 678.00
133, 674.00
134, 671.00
135, 668.90
136, 664.90
137, 661.50
138, 659.60
139, 656.00
140, 653.00
141, 650.80
142, 648.00
143, 645.90
144, 641.30
145, 638.30
146, 635.00
147, 632.40
148, 627.70
149, 626.20
150, 623.10
151, 620.20
152, 618.20
153, 615.10
154, 611.90
155, 608.30
156, 605.50
157, 602.00
158, 599.00
159, 596.30
160, 592.70
161, 590.60
162, 587.50
163, 584.20
164, 580.60
165, 577.60
166, 574.20
167, 571.90
168, 568.10
169, 563.90
170, 561.60
171, 557.80
172, 554.10
173, 551.00
174, 550.00
175, 547.30
176, 544.90
177, 541.40
178, 540.00
179, 538.20
180, 535.60
181, 533.60
182, 532.30
183, 531.00
184, 530.90
185, 530.10
186, 530.00
187, 528.20
188, 524.90
189, 521.90
190, 516.10
191, 514.10
192, 511.00
193, 508.00
194, 504.90
195, 501.20
196, 500.00
197, 497.80
198, 492.70
199, 488.60
200, 486.00
201, 483.00
202, 480.90
203, 479.30
204, 479.00
205, 479.80
206, 480.00
207, 481.00
208, 482.50
209, 487.00
210, 489.30
211, 493.00
212, 496.10
213, 499.20
214, 501.30
215, 505.90
216, 508.90
217, 511.80
218, 514.70
219, 516.40
220, 521.10
221, 524.80
222, 528.80
223, 530.90
224, 533.40
225, 537.40
226, 540.50
227, 545.00
228, 548.00
229, 550.60
230, 551.60
231, 555.90
232, 558.90
233, 563.00
234, 564.10
235, 569.00
236, 572.80
237, 574.90
238, 578.00
239, 580.70
240, 583.80
241, 587.90
242, 590.50
243, 592.00
244, 595.80
245, 599.00
246, 601.90
247, 605.00
248, 608.50
249, 611.80
250, 614.60
251, 618.00
252, 620.80
253, 624.70
254, 627.00
255, 630.80
256, 631.80
257, 636.40
258, 640.00
259, 642.20
260, 646.00
261, 649.20
262, 652.10
263, 653.40
264, 657.70
265, 660.00
266, 663.00
267, 665.60
268, 670.00
269, 672.50
270, 675.90
271, 679.60
272, 681.80
273, 684.50
274, 686.50
