0, 1021.90
1, 1022.40
2, 1022.00
3, 1022.40
4, 1021.40
5, 1021.90
6, 1020.00
7, 1019.70
8, 1015.50
9, 1018.00
10, 1016.90
11, 1016.00
12, 1015.30
13, 1014.00
14, 1013.10
15, 1012.00
16, 1011.60
17, 1007.70
18, 1009.00
19, 1008.00
20, 1007.00
21, 1006.80
22, 1005.50
23, 1003.40
24, 1002.50
25, 1001.80
26, 1001.00
27, 999.90
28, 998.00
29, 997.70
30, 994.90
31, 994.00
32, 993.00
33, 991.00
34, 989.30
35, 987.00
36, 983.50
37, 980.30
38, 978.60
39, 976.30
40, 975.10
41, 970.30
42, 968.00
43, 965.20
44, 963.90
45, 961.40
46, 959.00
47, 955.50
48, 953.00
49, 950.50
50, 947.90
51, 944.80
52, 939.60
53, 940.50
54, 936.70
55, 935.00
56, 932.00
57, 930.00
58, 926.20
59, 924.00
60, 922.20
61, 920.00
62, 917.90
63, 914.00
64, 911.90
65, 906.10
66, 906.80
67, 903.10
68, 899.00
69, 896.40
70, 895.00
71, 890.80
72, 890.00
73, 888.20
74, 885.00
75, 882.80
76, 877.60
77, 876.00
78, 872.90
79, 873.00
80, 870.00
81, 867.00
82, 864.30
83, 862.00
84, 860.00
85, 858.00
86, 856.30
87, 851.40
88, 850.00
89, 846.80
90, 844.00
91, 842.00
92, 839.00
93, 836.30
94, 832.10
95, 829.50
96, 827.90
97, 825.30
98, 822.00
99, 819.90
100, 815.00
101, 812.00
102, 810.10
103, 805.50
104, 802.40
105, 800.10
106, 797.40
107, 794.80
108, 792.20
109, 787.90
110, 786.20
111, 782.10
112, 779.90
113, 776.50
114, 775.00
115, 771.00
116, 768.00
117, 765.10
118, 764.50
119, 760.60
120, 757.00
121, 755.50
122, 750.90
123, 749.50
124, 746.20
125, 744.70
126, 741.70
127, 737.30
128, 736.00
129, 732.30
130, 729.00
131, 725.90
132, 723.00
133, 717.60
134, 716.00
135, 713.00
136, 710.10
137, 707.30
138, 704.00
139, 701.20
140, 698.00
141, 694.90
142, 691.90
143, 688.30
144, 685.00
145, 681.80
146, 678.20
147, 676.70
148, 673.00
149, 668.90
150, 666.60
151, 667.00
152, 663.70
153, 659.10
154, 657.50
155, 653.30
156, 651.20
157, 647.90
158, 646.10
159, 642.50
160, 641.40
161, 638.20
162, 635.00
163, 632.60
164, 631.40
165, 627.00
166, 623.80
167, 620.90
168, 619.00
169, 616.60
170, 612.70
171, 609.40
172, 606.90
173, 603.00
174, 600.90
175, 597.20
176, 593.40
177, 591.10
178, 588.90
179, 586.00
180, 583.00
181, 579.00
182, 575.70
183, 572.10
184, 570.00
185, 564.60
186, 562.00
187, 558.00
188, 555.20
189, 551.80
190, 550.00
191, 547.10
192, 544.00
193, 540.10
194, 538.40
195, 534.10
196, 531.00
197, 529.00
198, 524.70
199, 521.90
200, 517.30
201, 515.60
202, 512.40
203, 510.00
204, 506.80
205, 502.40
206, 500.00
207, 497.00
208, 493.90
209, 490.30
210, 487.00
211, 484.00
212, 480.80
213, 478.50
214, 474.00
215, 470.10
216, 467.80
217, 464.00
218, 462.00
219, 458.00
220, 455.00
221, 452.00
222, 448.00
223, 446.00
224, 441.80
225, 439.00
226, 434.50
227, 432.00
228, 430.00
229, 425.20
230, 424.40
231, 420.90
232, 417.30
233, 413.90
234, 411.00
235, 407.50
236, 405.00
237, 400.00
238, 397.00
239, 394.70
240, 392.50
241, 388.00
242, 385.30
243, 382.00
244, 379.80
245, 375.90
246, 372.70
247, 369.30
248, 366.20
249, 363.40
250, 359.10
251, 357.40
252, 354.00
253, 350.80
254, 348.00
255, 343.90
256, 341.10
257, 337.50
258, 335.90
259, 332.40
260, 328.70
261, 325.10
262, 322.40
263, 320.00
264, 317.70
265, 313.90
266, 309.70
267, 308.00
268, 304.60
269, 300.80
270, 298.30
271, 296.00
272, 292.50
273, 291.20
274, 286.70
275, 285.00
276, 282.30
277, 281.90
278, 281.90
279, 282.20
280, 282.70
281, 283.00
282, 284.90
283, 286.20
284, 287.00
285, 287.00
286, 285.00
287, 283.40
288, 283.40
289, 282.00
290, 281.10
291, 281.00
292, 281.30
293, 282.00
294, 282.70
295, 283.00
296, 282.00
297, 283.00
298, 281.60
299, 283.00
300, 282.00
301, 281.90
302, 280.50
303, 282.30
304, 282.80
305, 282.30
306, 282.70
307, 281.40
308, 282.00
309, 280.80
310, 283.00
311, 282.00
312, 282.10
313, 282.20
314, 282.30
315, 282.00
316, 282.10
