0, 656.80
1, 656.80
2, 657.00
3, 657.00
4, 657.00
5, 657.20
6, 657.40
7, 657.00
8, 657.10
9, 657.10
10, 657.20
11, 657.30
12, 657.60
13, 657.10
14, 657.10
15, 656.20
16, 657.10
17, 657.40
18, 657.40
19, 657.70
20, 657.00
21, 657.00
22, 657.20
23, 657.60
24, 657.10
25, 657.00
26, 657.20
27, 656.90
28, 656.60
29, 657.00
30, 657.00
31, 657.40
32, 657.10
33, 657.00
34, 657.50
35, 657.30
36, 657.10
37, 657.10
38, 656.30
39, 657.20
40, 657.00
41, 657.10
42, 657.10
43, 657.00
44, 657.60
45, 659.70
46, 663.10
47, 668.90
48, 672.60
49, 679.10
50, 685.00
51, 689.20
52, 692.30
53, 695.10
54, 698.00
55, 700.00
56, 701.60
57, 708.00
58, 712.60
59, 717.00
60, 722.00
61, 727.00
62, 729.80
63, 731.40
64, 732.40
65, 733.00
66, 734.90
67, 737.30
68, 742.00
69, 746.80
70, 751.00
71, 755.90
72, 761.10
73, 764.00
74, 765.90
75, 767.40
76, 772.00
77, 775.10
78, 779.00
79, 783.80
80, 786.80
81, 791.20
82, 792.30
83, 796.60
84, 800.00
85, 803.00
86, 808.70
87, 811.40
88, 815.20
89, 818.50
90, 822.10
91, 826.10
92, 829.00
93, 832.10
94, 835.90
95, 840.00
96, 843.70
97, 846.80
98, 850.20
99, 854.00
100, 857.90
101, 861.90
102, 862.70
103, 866.50
104, 870.60
105, 874.00
106, 877.00
107, 881.50
108, 882.50
109, 886.00
110, 888.20
111, 887.10
112, 889.00
113, 888.10
114, 887.00
115, 884.00
116, 881.00
117, 877.80
118, 875.80
119, 872.50
120, 869.30
121, 864.90
122, 862.00
123, 859.00
124, 858.30
125, 852.00
126, 849.90
127, 847.00
128, 843.70
129, 840.70
130, 835.60
131, 831.70
132, 827.20
133, 826.00
134, 821.90
135, 816.40
136, 813.90
137, 808.70
138, 805.00
139, 802.00
140, 798.00
141, 794.20
142, 791.40
143, 785.30
144, 784.00
145, 780.70
146, 777.00
147, 772.90
148, 768.40
149, 764.40
150, 762.30
151, 758.90
152, 755.70
153, 751.30
154, 748.80
155, 745.20
156, 742.40
157, 737.30
158, 734.10
159, 729.20
160, 725.40
161, 721.00
162, 717.90
163, 714.00
164, 710.90
165, 706.00
166, 702.00
167, 698.20
168, 694.30
169, 689.90
170, 685.20
171, 681.10
172, 678.00
173, 673.90
174, 669.70
175, 667.10
176, 662.90
177, 659.10
178, 656.10
179, 652.90
180, 648.60
181, 646.00
182, 640.90
183, 638.00
184, 633.00
185, 630.20
186, 625.90
187, 620.90
188, 618.40
189, 615.10
190, 610.90
191, 606.60
192, 600.50
193, 598.90
194, 594.90
195, 590.70
196, 588.00
197, 583.30
198, 581.90
199, 577.90
200, 574.90
201, 571.60
202, 569.60
203, 564.60
204, 561.80
205, 561.40
206, 557.50
207, 551.80
208, 549.10
209, 545.90
210, 540.80
211, 537.00
212, 532.20
213, 530.40
214, 526.20
215, 522.10
216, 516.10
217, 511.70
218, 509.20
219, 504.90
220, 499.90
221, 497.00
222, 494.80
223, 493.80
224, 493.50
225, 493.70
226, 495.00
227, 498.40
228, 500.00
229, 502.30
230, 507.30
231, 511.30
232, 514.70
233, 518.00
234, 523.60
235, 530.10
236, 532.90
237, 539.00
238, 542.10
239, 546.40
240, 550.60
241, 553.00
242, 557.70
243, 562.50
244, 565.70
245, 571.70
246, 575.50
247, 579.90
248, 584.00
249, 589.60
250, 592.00
251, 594.90
252, 600.00
253, 603.60
254, 607.70
255, 611.90
256, 617.40
257, 620.00
258, 624.60
259, 627.90
260, 632.10
261, 636.50
262, 640.30
263, 644.90
264, 649.10
265, 653.30
266, 657.10
267, 661.60
268, 665.60
269, 670.00
270, 672.60
271, 677.50
272, 681.00
273, 684.60
274, 688.00
275, 692.30
276, 695.00
277, 698.40
278, 699.00
279, 699.10
280, 697.60
281, 693.90
282, 691.60
283, 690.00
284, 686.00
285, 682.50
286, 678.70
287, 678.30
288, 677.40
289, 680.30
290, 685.90
291, 692.30
292, 698.80
293, 705.10
294, 711.70
295, 717.50
296, 721.20
297, 724.10
298, 727.10
299, 727.10
300, 730.20
301, 731.90
302, 735.80
303, 738.40
304, 743.20
305, 746.30
306, 751.00
307, 755.00
308, 759.60
309, 761.30
310, 764.90
311, 765.90
312, 772.30
313, 776.00
314, 780.30
315, 780.70
316, 783.00
317, 785.70
318, 785.20
319, 786.40
320, 783.30
321, 782.00
322, 779.80
323, 776.20
324, 771.60
325, 768.40
326, 764.80
327, 762.70
328, 758.40
329, 754.80
330, 749.90
331, 748.00
332, 744.10
333, 739.20
334, 738.10
335, 732.50
336, 728.00
337, 724.80
338, 718.80
339, 716.80
340, 712.00
341, 710.50
342, 704.90
343, 699.70
344, 696.70
345, 692.20
346, 689.70
347, 685.20
348, 680.90
349, 678.40
350, 672.50
351, 670.00
352, 665.10
353, 661.60
354, 659.30
355, 653.90
356, 649.50
357, 646.50
358, 642.20
359, 640.00
360, 637.50
361, 633.00
362, 630.60
363, 627.00
364, 624.10
365, 619.50
366, 617.00
367, 612.70
368, 608.30
369, 604.70
370, 599.60
371, 598.00
372, 596.30
373, 595.40
374, 597.40
375, 602.00
376, 608.00
377, 614.90
378, 620.00
379, 626.00
380, 632.00
381, 635.10
382, 639.80
383, 642.30
384, 645.40
385, 646.30
386, 649.00
387, 654.00
388, 659.60
389, 662.90
